Time,w1,w2,PE
12.82,0.4809536,0.5122458,-109.3469
12.84,0.4723782,0.5039899,-106.7198
12.86,0.4631903,0.4951416,-103.7551
12.88,0.4533899,0.4857207,-100.4848
12.9,0.4430302,0.4757471,-96.94264
12.92,0.4321245,0.4652809,-93.16351
12.94,0.4207529,0.4543287,-89.18254
12.96,0.4088885,0.442957,-85.03518
12.98,0.3966113,0.4312124,-80.75622
13.02,0.3708585,0.4065715,-71.93851
13.04,0.3575028,0.3938083,-67.46478
13.06,0.3438274,0.3807721,-62.98729
13.08,0.3298991,0.3675029,-58.53443
13.1,0.3157311,0.3540007,-54.13159
13.12,0.3013633,0.340352,-49.80282
13.14,0.2868091,0.3265302,-45.56905
13.16,0.2721085,0.3126019,-41.44987
13.18,0.2572614,0.298567,-37.46211
13.2,0.2423077,0.2844656,-33.62103
13.22,0.2272609,0.2702909,-29.93931
13.24,0.2121341,0.2560696,-26.42873
13.26,0.1969807,0.2418017,-23.09864
13.28,0.1817474,0.2275272,-19.95673
13.3,0.1665008,0.2132327,-17.01011
13.32,0.1512276,0.1989381,-14.26392
13.34,0.1359411,0.1846436,-11.72232
13.36,0.1206545,0.170409,-9.389019
13.38,0.105368,0.1561678,-7.265658
13.4,0.09008143,0.1419532,-5.354639
13.42,0.07479488,0.1277452,-3.657093
13.44,0.05950834,0.1135705,-2.173784
13.46,0.04424842,0.09940249,-0.9054882
13.48,0.02900183,0.08527442,0.1475967
13.5,0.01375523,0.07116633,0.9857519
13.52,-0.001464739,0.05708486,1.608618
13.54,-0.01664476,0.04303668,2.016958
13.56,-0.03187804,0.02902846,2.210806
13.58,-0.04708469,0.01498694,2.190251
13.6,-0.06226471,0.0009787118,1.955265
13.62,-0.07748467,-0.0130162,1.506191
13.64,-0.0926647,-0.02698448,0.8432849
13.66,-0.1078314,-0.04097274,-0.03323964
13.68,-0.1230114,-0.0549277,-1.122866
13.7,-0.1381914,-0.06890264,-2.425597
13.72,-0.1533315,-0.08283097,-3.940552
13.74,-0.1684849,-0.09678594,-5.666317
13.76,-0.1836116,-0.110681,-7.602521
13.78,-0.1987251,-0.1246027,-9.746689
13.8,-0.2138119,-0.1384711,-12.09675
13.82,-0.2288454,-0.1523528,-14.65004
13.84,-0.2438524,-0.1661813,-17.40254
13.86,-0.258806,-0.1799498,-20.34971
13.88,-0.2736931,-0.1936518,-23.48583
13.9,-0.2885002,-0.2073204,-26.80362
13.92,-0.3031876,-0.2209225,-30.29538
13.94,-0.317795,-0.2343915,-33.95088
13.96,-0.3322427,-0.2477805,-37.75927
13.98,-0.3465572,-0.2610231,-41.70716
14.02,-0.3746402,-0.2870222,-49.96085
14.04,-0.3883289,-0.2997321,-54.23085
14.06,-0.4017778,-0.312269,-58.5695
14.08,-0.4149605,-0.3245395,-62.95431
14.1,-0.4278235,-0.3364571,-67.36082
14.12,-0.4403138,-0.3480818,-71.76189
14.14,-0.4524445,-0.3594069,-76.12978
14.16,-0.4641624,-0.3703525,-80.43473
14.18,-0.4754275,-0.380872,-84.64634
14.2,-0.4862134,-0.3909388,-88.73204
14.22,-0.4964932,-0.4005395,-92.65961
14.24,-0.5062537,-0.4096541,-96.39616
14.26,-0.5154016,-0.4182228,-99.9091
14.28,-0.523977,-0.4262256,-103.1664
14.3,-0.5318999,-0.4336692,-106.1371
14.32,-0.5391836,-0.4404935,-108.7918
14.34,-0.5457883,-0.4466787,-111.1031
14.36,-0.5517005,-0.4522514,-113.0457
14.38,-0.5568936,-0.4570917,-114.598
14.4,-0.561381,-0.4612995,-115.7409
14.42,-0.5651228,-0.4648015,-116.4591
14.44,-0.5681189,-0.4676178,-116.7414
14.46,-0.5703959,-0.4697084,-116.5803
14.48,-0.5718873,-0.4711265,-115.9726
14.5,-0.5726463,-0.4718589,-114.9193
14.52,-0.5727261,-0.4719055,-113.4258
14.54,-0.5720603,-0.471293,-111.5011
14.56,-0.5706888,-0.4700213,-109.1582
14.58,-0.5686249,-0.4681371,-106.4138
14.6,-0.5658685,-0.4656005,-103.2876
14.62,-0.5625129,-0.4624713,-99.8025
14.64,-0.5585448,-0.4588294,-95.98368
14.66,-0.5539641,-0.4546615,-91.85816
14.68,-0.5488243,-0.4499944,-87.45471
14.7,-0.5431517,-0.4448278,-82.80328
14.72,-0.5369732,-0.4392352,-77.93464
14.74,-0.5303819,-0.4332497,-72.87965
14.76,-0.5233245,-0.4269047,-67.66887
14.78,-0.5158544,-0.4202136,-62.33263
14.8,-0.5080646,-0.4132028,-56.90046
14.82,-0.4999286,-0.4059323,-51.40084
14.84,-0.4914598,-0.3984555,-45.86057
14.86,-0.4827779,-0.3907723,-40.30546
14.88,-0.473803,-0.382916,-34.75883
14.9,-0.4646417,-0.3748999,-29.24321
14.92,-0.455294,-0.3667772,-23.77874
14.94,-0.4458398,-0.3586146,-18.38352
14.96,-0.4362258,-0.3503655,-13.07353
14.98,-0.4265319,-0.342103,-7.863387
15.02,-0.4068978,-0.3255315,2.209262
15.04,-0.3970374,-0.3172757,7.051557
15.06,-0.3871438,-0.3090665,11.7542
15.08,-0.3772501,-0.3009439,16.31116
15.1,-0.3673831,-0.2928678,20.71792
15.12,-0.3575427,-0.284885,24.97107
15.14,-0.3477423,-0.2769887,29.06858
15.16,-0.3379818,-0.2692123,33.00928
15.18,-0.3283145,-0.2615424,36.79292
15.2,-0.3187205,-0.2540123,40.42042
15.22,-0.309193,-0.2465821,43.89323
15.24,-0.2997721,-0.2393117,47.21323
15.26,-0.290471,-0.2321744,50.38314
15.28,-0.2812498,-0.2252102,53.40646
15.3,-0.2721151,-0.2183859,56.28645
15.32,-0.2631203,-0.2116947,59.02679
15.34,-0.254252,-0.2051766,61.63171
15.36,-0.2454835,-0.198805,64.10573
15.38,-0.2368349,-0.1926198,66.45298
15.4,-0.2283195,-0.1865744,68.67812
15.42,-0.2199172,-0.1806822,70.786
15.44,-0.2116614,-0.1749098,72.78093
15.46,-0.2034988,-0.1693238,74.66742
15.48,-0.1954893,-0.1638843,76.45016
15.5,-0.1875997,-0.1585846,78.1338
15.52,-0.17983,-0.153438,79.7226
15.54,-0.1721534,-0.1484313,81.22079
15.56,-0.16461,-0.1435777,82.6329
15.58,-0.1571931,-0.1388372,83.96265
15.6,-0.1498561,-0.13421,85.21394
15.62,-0.1426722,-0.1297492,86.39082
15.64,-0.1355882,-0.1254083,87.49681
15.66,-0.1286041,-0.1211472,88.53548
15.68,-0.1217198,-0.1170326,89.51012
15.7,-0.1149354,-0.1130112,90.42374
15.72,-0.1082176,-0.1090565,91.27975
15.74,-0.1016262,-0.1052481,92.08048
15.76,-0.09514143,-0.1015397,92.82909
15.78,-0.0887099,-0.09795107,93.52825
15.8,-0.08238489,-0.09444235,94.18027
15.82,-0.07613312,-0.09102019,94.78775
15.84,-0.06997456,-0.08768459,95.35262
15.86,-0.06390921,-0.08441556,95.87717
15.88,-0.05789712,-0.08123973,96.36317
15.9,-0.05195162,-0.07810386,96.81251
15.92,-0.04605937,-0.07503457,97.22693
15.94,-0.04023371,-0.07196528,97.6077
15.96,-0.03447462,-0.06900251,97.95623
15.98,-0.0287688,-0.06610632,98.27404
16.02,-0.01749031,-0.06044044,98.82198
16.04,-0.01191765,-0.05764413,99.05438
16.06,-0.006404903,-0.05488775,99.26025
16.08,-0.0009054748,-0.0521913,99.44038
16.1,0.004554006,-0.04950151,99.59551
16.12,0.009966881,-0.04680506,99.72633
16.14,0.01534647,-0.0441419,99.83318
16.16,0.02070608,-0.04149205,99.91664
16.18,0.02606569,-0.03883555,99.97707
16.2,0.03140533,-0.0361857,100.0145
16.22,0.03672499,-0.0335292,100.0293
16.24,0.04204466,-0.03085272,100.0214
16.26,0.04736432,-0.02820288,99.99089
16.28,0.0526507,-0.02553972,99.93749
16.3,0.05795039,-0.02286324,99.86141
16.32,0.06324342,-0.02014682,99.76219
16.34,0.06856309,-0.01741042,99.63949
16.36,0.07390273,-0.01467402,99.49278
16.38,0.07924902,-0.01189767,99.32169
16.4,0.08460198,-0.00908138,99.12553
16.42,0.08998156,-0.006198508,98.90368
16.44,0.09537446,-0.003249057,98.65532
16.46,0.1008073,-0.000272974,98.37927
16.48,0.1062535,0.002756372,98.07469
16.5,0.1117196,0.005832323,97.74069
16.52,0.1172324,0.009021458,97.37601
16.54,0.122785,0.01223057,96.97929
16.56,0.1283977,0.01551957,96.54903
16.58,0.1340303,0.0188685,96.08395
16.6,0.1397094,0.02229732,95.58225
16.62,0.1454486,0.02579938,95.04253
16.64,0.1512276,0.02939464,94.46265
16.66,0.1570732,0.03310309,93.84102
16.68,0.1630054,0.03689144,93.17515
16.7,0.1689776,0.040773,92.46287
16.72,0.1750363,0.04473445,91.70206
16.74,0.1811615,0.0488224,90.89019
16.76,0.1873734,0.05301688,90.02454
16.78,0.1936451,0.05731123,89.10246
16.8,0.1999968,0.06174539,88.12107
16.82,0.2063883,0.06626611,87.07745
16.84,0.2128931,0.07091998,85.96865
16.86,0.2194911,0.07572033,84.79133
16.88,0.2261956,0.08063386,83.54195
16.9,0.233,0.08566724,82.21704
16.92,0.2398709,0.09082711,80.8129
16.94,0.2468484,0.09614678,79.3261
16.96,0.2539258,0.1015863,77.7525
16.98,0.261103,0.1071523,76.08852
17.02,0.2757304,0.1187237,72.47237
17.04,0.2832072,0.1247225,70.51241
17.06,0.2907773,0.1308544,68.44545
17.08,0.2984139,0.1371395,66.26762
17.1,0.306157,0.1435511,63.97465
17.12,0.3139934,0.1501224,61.56289
17.14,0.3219296,0.1568336,59.02802
17.16,0.3299923,0.1636779,56.36621
17.18,0.3381149,0.1706487,53.57384
17.2,0.3463108,0.177746,50.64747
17.22,0.3545999,0.1849432,47.58441
17.24,0.3629489,0.1923002,44.38158
17.26,0.3713712,0.1997637,41.03687
17.28,0.37982,0.2073338,37.54807
17.3,0.3883422,0.2149837,33.91423
17.32,0.3969176,0.2227668,30.13482
17.34,0.4055195,0.2306031,26.20945
17.36,0.4141216,0.2384794,22.13918
17.38,0.4227236,0.2464156,17.92633
17.4,0.4313522,0.2544251,13.57348
17.42,0.4399675,0.2624479,9.084224
17.44,0.4485429,0.270484,4.463697
17.46,0.457065,0.2784934,-0.2816681
17.48,0.4655206,0.2865095,-5.144207
17.5,0.4738563,0.2944524,-10.11488
17.52,0.4820854,0.3023287,-15.18275
17.54,0.4901814,0.3100719,-20.33549
17.56,0.498131,0.3177151,-25.55923
17.58,0.5059074,0.3252319,-30.83862
17.6,0.5134442,0.3325756,-36.15677
17.62,0.5207679,0.3397328,-41.49473
17.64,0.5278519,0.3466237,-46.83255
17.66,0.5346163,0.3532883,-52.14851
17.68,0.5410478,0.3596333,-57.41939
17.7,0.5471864,0.3656653,-62.62088
17.72,0.5529122,0.3713712,-67.72804
17.74,0.5582651,0.3766975,-72.71474
17.76,0.5631521,0.381631,-77.55452
17.78,0.5676129,0.3861184,-82.2205
17.8,0.5715677,0.3901398,-86.68598
17.82,0.5749898,0.3936885,-90.92442
17.84,0.577906,0.3966912,-94.91011
17.86,0.5802363,0.3991679,-98.61853
17.88,0.5819806,0.4010321,-102.0264
17.9,0.5831258,0.4022838,-105.1123
17.92,0.5836318,0.4029629,-107.857
17.94,0.583472,0.4029962,-110.2439
17.96,0.582713,0.4023837,-112.2591
17.98,0.5812882,0.4011253,-113.8918
18.02,0.5764679,0.3966046,-115.9831
18.04,0.5730324,0.3933489,-116.4368
18.06,0.5689445,0.3894008,-116.4985
18.08,0.5641774,0.3847935,-116.1747
18.1,0.5587978,0.3795404,-115.475
18.12,0.5527391,0.3736349,-114.4126
18.14,0.5460812,0.3671168,-113.0036
18.16,0.5387841,0.3599595,-111.2668
18.18,0.5309411,0.3522297,-109.2234
18.2,0.5225123,0.3439206,-106.8971
18.22,0.513564,0.3350457,-104.3128
18.24,0.5040964,0.3256647,-101.4973
18.26,0.4941496,0.315771,-98.47812
18.28,0.4837499,0.305418,-95.28331
18.3,0.4729109,0.2946122,-91.94138
18.32,0.4616856,0.283387,-88.48057
18.34,0.4500876,0.2717556,-84.92905
18.36,0.4381566,0.2597914,-81.31411
18.38,0.4258927,0.2474676,-77.66183
18.4,0.4133492,0.2348309,-73.99783
18.42,0.4005661,0.2219079,-70.34575
18.44,0.3875565,0.208712,-66.72832
18.46,0.3743339,0.1952763,-63.16645
18.48,0.3609116,0.1816609,-59.67966
18.5,0.3473561,0.1678524,-56.28573
18.52,0.3336675,0.1538775,-53.00044
18.54,0.319859,0.1397361,-49.8385
18.56,0.3059573,0.1254748,-46.81326
18.58,0.2919624,0.1111071,-43.93589
18.6,0.2778876,0.09663281,-41.21679
18.62,0.2637861,0.08205865,-38.66481
18.64,0.2496314,0.06741127,-36.28784
18.66,0.2354501,0.0526973,-34.09234
18.68,0.2212421,0.03789679,-32.08407
18.7,0.2070208,0.02309627,-30.26787
18.72,0.1927862,0.008175905,-28.64736
18.74,0.178565,-0.006717824,-27.22649
18.76,0.164357,-0.02161821,-26.00738
18.78,0.1501623,-0.03654523,-24.99172
18.8,0.1359677,-0.05149222,-24.18128
18.82,0.1217997,-0.06645253,-23.57714
18.84,0.1076716,-0.08138621,-23.18023
18.86,0.09355685,-0.0963332,-22.99033
18.88,0.07948205,-0.1112935,-23.0078
18.9,0.06542055,-0.1262671,-23.23238
18.92,0.05139901,-0.1411875,-23.66371
18.94,0.03741742,-0.1561278,-24.30059
18.96,0.02347577,-0.1710482,-25.14192
18.98,0.009560749,-0.1859353,-26.18614
19.02,-0.01804292,-0.2155829,-28.87392
19.04,-0.03177151,-0.2303302,-30.51167
19.06,-0.04543353,-0.2450441,-32.34059
19.08,-0.05904229,-0.2596715,-34.35656
19.1,-0.07254452,-0.2742257,-36.55433
19.12,-0.08596685,-0.2887,-38.92782
19.14,-0.09928265,-0.3030677,-41.47018
19.16,-0.1124786,-0.3173356,-44.17342
19.18,-0.1255547,-0.331477,-47.02857
19.2,-0.1384977,-0.3454453,-50.02543
19.22,-0.1512542,-0.3592538,-53.15247
19.24,-0.163851,-0.3728625,-56.39672
19.26,-0.176248,-0.3862915,-59.74386
19.28,-0.188432,-0.3994808,-63.17851
19.3,-0.2003763,-0.4124305,-66.68336
19.32,-0.2120942,-0.4251004,-70.24016
19.34,-0.2235058,-0.4374575,-73.8293
19.36,-0.2346112,-0.449475,-77.42908
19.38,-0.2454236,-0.461153,-81.01727
19.4,-0.2558632,-0.4724714,-84.57049
19.42,-0.2659433,-0.4833571,-88.06443
19.44,-0.2755839,-0.4938233,-91.47374
19.46,-0.2848118,-0.5038235,-94.77288
19.48,-0.2936002,-0.5133376,-97.93562
19.5,-0.3019226,-0.5223258,-100.9364
19.52,-0.3097256,-0.530788,-103.7494
19.54,-0.317036,-0.538671,-106.3496
19.56,-0.3237738,-0.5459747,-108.713
19.58,-0.3299524,-0.5526725,-110.817
19.6,-0.3355716,-0.5587578,-112.6404
19.62,-0.3405917,-0.5641907,-114.1641
19.64,-0.3449992,-0.5689577,-115.3709
19.66,-0.3488209,-0.5730457,-116.2466
19.68,-0.3520033,-0.5764546,-116.7793
19.7,-0.3545733,-0.5792242,-116.9603
19.72,-0.3565041,-0.5812749,-116.7835
19.74,-0.3578357,-0.5826265,-116.2465
19.76,-0.3585281,-0.5833189,-115.3493
19.78,-0.3586479,-0.5833255,-114.0956
19.8,-0.3581553,-0.5827063,-112.4918
19.82,-0.3570634,-0.5813748,-110.5473
19.84,-0.3553855,-0.5794107,-108.2741
19.86,-0.3531485,-0.5768274,-105.687
19.88,-0.3503921,-0.5736316,-102.8028
19.9,-0.3471031,-0.5698566,-99.6403
19.92,-0.3433347,-0.565509,-96.21994
19.94,-0.3391269,-0.5606221,-92.56354
19.96,-0.3344531,-0.5551959,-88.69384
19.98,-0.3293532,-0.549297,-84.63456
20.02,-0.3181146,-0.536101,-76.04311
20.04,-0.3119494,-0.5288638,-71.55882
20.06,-0.3055045,-0.5212339,-66.98053
20.08,-0.2987667,-0.5132378,-62.33116
20.1,-0.2918026,-0.5049021,-57.6329
20.12,-0.2846254,-0.4962468,-52.90678
20.14,-0.2772351,-0.4872853,-48.17282
20.16,-0.2696717,-0.4780841,-43.45005
20.18,-0.2619885,-0.4686365,-38.75588
20.2,-0.2541854,-0.4589825,-34.10628
20.22,-0.2462625,-0.4491355,-29.51586
20.24,-0.2382597,-0.4391353,-24.99812
20.26,-0.230177,-0.4289487,-20.56484
20.28,-0.222081,-0.4186389,-16.22689
20.3,-0.2139584,-0.4082127,-11.99321
20.32,-0.2058491,-0.3976899,-7.871781
20.34,-0.1977397,-0.3870938,-3.869102
20.36,-0.189657,-0.3764345,0.009193752
20.38,-0.1815477,-0.365712,3.758815
20.4,-0.1735049,-0.3549727,7.375687
20.42,-0.1655022,-0.344177,10.85768
20.44,-0.157526,-0.3333679,14.20261
20.46,-0.1496563,-0.3225521,17.40926
20.48,-0.1418533,-0.3117264,20.47771
20.5,-0.1341701,-0.3009073,23.40802
20.52,-0.1265002,-0.2900848,26.20104
20.54,-0.1189634,-0.2792757,28.85757
20.56,-0.1114799,-0.2685032,31.37941
20.58,-0.1040763,-0.2577707,33.76816
20.6,-0.09680591,-0.2470315,36.02607
20.62,-0.08957542,-0.2363323,38.15535
20.64,-0.08246478,-0.2256663,40.15825
20.66,-0.07542072,-0.2150336,42.03753
20.68,-0.06845656,-0.2044376,43.79548
20.7,-0.06159892,-0.1938648,45.43478
20.72,-0.05478122,-0.1833353,46.95813
20.74,-0.0480168,-0.1728425,48.36784
20.76,-0.04139884,-0.1623829,49.66632
20.78,-0.03483415,-0.15195,50.85623
20.8,-0.0283094,-0.1415437,51.93991
20.82,-0.02185124,-0.1311674,52.9192
20.84,-0.01544634,-0.1208176,53.79623
20.86,-0.009068064,-0.1104979,54.57282
20.88,-0.002756372,-0.1001981,55.25048
20.9,0.003515373,-0.08990832,55.83083
20.92,0.009733854,-0.07964183,56.31511
20.94,0.01595234,-0.069392,56.7046
20.96,0.02211755,-0.05914881,56.99997
20.98,0.02825614,-0.04890896,57.20214
21.02,0.04054663,-0.02842592,57.32832
21.04,0.04668522,-0.01818606,57.25245
21.06,0.05283712,-0.007942879,57.08384
21.08,0.0589757,0.002306963,56.82212
21.1,0.06514093,0.01257345,56.46677
21.12,0.07131946,0.02286657,56.01693
21.14,0.07752462,0.03315636,55.47164
21.16,0.08379637,0.04346279,54.82972
21.18,0.09006811,0.05380252,54.08966
21.2,0.09639312,0.06416887,53.24997
21.22,0.1027714,0.07455187,52.30899
21.24,0.1092162,0.08497815,51.26467
21.26,0.115701,0.09541108,50.11482
21.28,0.1222125,0.1058973,48.85757
21.3,0.1288304,0.1164234,47.49054
21.32,0.1354883,0.1269962,46.01119
21.34,0.1422394,0.1375822,44.41706
21.36,0.1490438,0.1482082,42.70552
21.38,0.1559281,0.1588642,40.87428
21.4,0.1629056,0.1695468,38.92068
21.42,0.1699496,0.1802594,36.84221
21.44,0.1770603,0.1910119,34.63654
21.46,0.1842375,0.2017844,32.30135
21.48,0.1915079,0.2125669,29.83461
21.5,0.1988582,0.2233593,27.23464
21.52,0.2062752,0.2341718,24.49968
21.54,0.2137586,0.2449875,21.62858
21.56,0.2212821,0.2558066,18.62053
21.58,0.2288854,0.2665991,15.47539
21.6,0.2365287,0.2773649,12.19324
21.62,0.2442252,0.2881174,8.775111
21.64,0.2519617,0.2988167,5.222343
21.66,0.2597248,0.3094593,1.537479
21.68,0.2675278,0.3200288,-2.276412
21.7,0.2753309,0.3305283,-6.215253
21.72,0.283134,0.3409312,-10.27398
21.74,0.2909104,0.351221,-14.44633
21.76,0.2986469,0.3613777,-18.72493
21.78,0.3063301,0.3713845,-23.10122
21.8,0.3139334,0.3812315,-27.56525
21.82,0.3214702,0.3908755,-32.10575
21.84,0.3288871,0.4003031,-36.71025
21.86,0.3361575,0.409501,-41.36494
21.88,0.3432948,0.4184592,-46.05436
21.9,0.3502457,0.4271178,-50.76237
21.92,0.3569968,0.4354668,-55.47071
21.94,0.3635481,0.4434896,-60.16049
21.96,0.3698066,0.4511395,-64.81172
21.98,0.375812,0.4584366,-69.40296
22.02,0.3868907,0.4717124,-78.31768
22.04,0.3918975,0.4776779,-82.59542
22.06,0.3965048,0.483144,-86.72246
22.08,0.4007259,0.4881042,-90.67545
22.1,0.4044943,0.492525,-94.43164
22.12,0.4078498,0.49636,-97.96867
22.14,0.4106994,0.4996224,-101.2652
22.16,0.4130563,0.5023188,-104.301
22.18,0.4148806,0.5043828,-107.0576
22.2,0.4161722,0.5058209,-109.5177
22.22,0.4169312,0.5065998,-111.6669
22.24,0.4171043,0.5067197,-113.4922
22.26,0.4167182,0.5061604,-114.9836
22.28,0.4157461,0.504962,-116.1338
22.3,0.4142015,0.5030645,-116.9383
22.32,0.4120576,0.5005012,-117.3953
22.34,0.4093279,0.4972455,-117.5058
22.36,0.4060256,0.4933173,-117.2745
22.38,0.402124,0.4887234,-116.7081
22.4,0.3976899,0.4834836,-115.8167
22.42,0.3926964,0.4776047,-114.6126
22.44,0.3871837,0.4710799,-113.1108
22.46,0.3811117,0.4639759,-111.3281
22.48,0.374547,0.4562728,-109.2838
22.5,0.3675029,0.4479903,-106.9984
22.52,0.3599662,0.439142,-104.4939
22.54,0.3520033,0.4297743,-101.7937
22.56,0.343641,0.4199006,-98.92144
22.58,0.3348526,0.4095276,-95.90136
22.6,0.325678,0.3987418,-92.75825
22.62,0.3161572,0.3875366,-89.51617
22.64,0.3063168,0.3758985,-86.19946
22.66,0.2961968,0.3638877,-82.83155
22.68,0.2857971,0.3515306,-79.43493
22.7,0.2751445,0.338854,-76.03163
22.72,0.2642522,0.3258777,-72.64243
22.74,0.2531867,0.3126285,-69.2867
22.76,0.2419083,0.2991329,-65.98274
22.78,0.2304833,0.285391,-62.74767
22.8,0.2188719,0.271456,-59.59713
22.82,0.2071806,0.2573213,-56.54582
22.84,0.1953429,0.2430201,-53.60638
22.86,0.1834252,0.2285791,-50.79103
22.88,0.1714011,0.2140249,-48.11011
22.9,0.1593103,0.1993243,-45.57288
22.92,0.147153,0.1845371,-43.18795
22.94,0.1349557,0.1696567,-40.9627
22.96,0.1227185,0.1546964,-38.90303
22.98,0.110428,0.1396828,-37.01485
23.02,0.08579374,0.1094959,-33.77006
23.04,0.07346331,0.09434915,-32.42094
23.06,0.06113287,0.07916912,-31.25765
23.08,0.04878911,0.06396914,-30.28219
23.1,0.03643205,0.04876914,-29.49656
23.12,0.02408829,0.03354917,-28.90205
23.14,0.01175786,0.01832255,-28.49933
23.16,-0.0005725797,0.003129215,-28.2891
23.18,-0.0128897,-0.01208409,-28.27136
23.2,-0.02522014,-0.02728409,-28.44618
23.22,-0.03753726,-0.04243748,-28.81357
23.24,-0.04982775,-0.05757755,-29.37217
23.26,-0.06205166,-0.07267767,-30.12119
23.28,-0.0743022,-0.08775117,-31.05872
23.3,-0.08651279,-0.1027514,-32.18323
23.32,-0.09871007,-0.1176984,-33.49223
23.34,-0.1108541,-0.1325855,-34.98282
23.36,-0.1229582,-0.1473727,-36.65169
23.38,-0.135009,-0.1620867,-38.49452
23.4,-0.1470198,-0.1767007,-40.50683
23.42,-0.1589375,-0.1912283,-42.68318
23.44,-0.1707752,-0.2056293,-45.01715
23.46,-0.1825464,-0.2198839,-47.50158
23.48,-0.1941844,-0.233992,-50.12866
23.5,-0.2057292,-0.2479403,-52.88845
23.52,-0.2171675,-0.2616955,-55.77131
23.54,-0.2284593,-0.2752444,-58.76566
23.56,-0.239578,-0.2885668,-61.85911
23.58,-0.2505236,-0.3016629,-65.03735
23.6,-0.2612694,-0.314506,-68.28597
23.62,-0.2718155,-0.3270562,-71.58846
23.64,-0.2821087,-0.3393001,-74.92748
23.66,-0.2921355,-0.3512244,-78.28416
23.68,-0.3019093,-0.3627825,-81.6393
23.7,-0.3113502,-0.3739944,-84.97202
23.72,-0.3204981,-0.3847735,-88.2608
23.74,-0.3292866,-0.3951266,-91.48362
23.76,-0.3377155,-0.4050402,-94.6179
23.78,-0.3457449,-0.4144678,-97.64039
23.8,-0.3533615,-0.4234027,-100.5281
23.82,-0.3605388,-0.431805,-103.258
23.84,-0.3672633,-0.439648,-105.8078
23.86,-0.373495,-0.4469118,-108.1556
23.88,-0.3792342,-0.4536362,-110.2803
23.9,-0.384454,-0.4597548,-112.1627
23.92,-0.3891544,-0.4652809,-113.7844
23.94,-0.393309,-0.4701345,-115.1293
23.96,-0.3969309,-0.4743623,-116.1831
23.98,-0.3999802,-0.4779376,-116.9337
24.02,-0.4043877,-0.4831108,-117.489
24.04,-0.4057193,-0.4847153,-117.2822
24.06,-0.4064783,-0.4856674,-116.749
24.08,-0.4066913,-0.4859803,-115.8906
24.1,-0.4063318,-0.4856341,-114.7102
24.12,-0.4054397,-0.4846354,-113.2142
24.14,-0.4040016,-0.4830042,-111.4114
24.16,-0.4020175,-0.4807339,-109.3127
24.18,-0.3995275,-0.477871,-106.9316
24.2,-0.3965447,-0.4744289,-104.283
24.22,-0.3931226,-0.4704275,-101.3838
24.24,-0.3892343,-0.4658801,-98.25225
24.26,-0.3848934,-0.4608134,-94.90784
24.28,-0.3801529,-0.4552341,-91.37093
24.3,-0.3750131,-0.4491488,-87.66263
24.32,-0.3695136,-0.4426307,-83.80457
24.34,-0.3637079,-0.4356865,-79.81817
24.36,-0.357556,-0.4283229,-75.72471
24.38,-0.3511245,-0.4205731,-71.54565
24.4,-0.3444533,-0.4124704,-67.30156
24.42,-0.3375424,-0.4040016,-63.01228
24.44,-0.3304184,-0.3952464,-58.69717
24.46,-0.3230947,-0.3861983,-54.37423
24.48,-0.315558,-0.3769039,-50.06082
24.5,-0.307928,-0.3673664,-45.77304
24.52,-0.3001383,-0.3576126,-41.52545
24.54,-0.2922553,-0.3476591,-37.33191
24.56,-0.2843058,-0.3375324,-33.20475
24.58,-0.2762364,-0.3272393,-29.15509
24.6,-0.2681537,-0.3168097,-25.19329
24.62,-0.2599911,-0.3062635,-21.32781
24.64,-0.2518019,-0.2955909,-17.56662
24.66,-0.2436127,-0.2848251,-13.91663
24.68,-0.2353968,-0.273996,-10.38336
24.7,-0.2272076,-0.2630904,-6.971632
24.72,-0.2190184,-0.2521215,-3.685147
24.74,-0.2108691,-0.2411359,-0.5272284
24.76,-0.2027598,-0.2301038,2.500153
24.78,-0.1946371,-0.2190417,5.395313
24.8,-0.1865678,-0.2079862,8.15669
24.82,-0.178525,-0.1969075,10.78407
24.84,-0.1705488,-0.1858354,13.27712
24.86,-0.1626259,-0.1747733,15.63627
24.88,-0.1547563,-0.1636812,17.86234
24.9,-0.1469799,-0.1526291,19.95572
24.92,-0.1392168,-0.1415903,21.91818
24.94,-0.1315069,-0.1305482,23.75073
24.96,-0.1238636,-0.119546,25.45455
24.98,-0.1162736,-0.1085671,27.03143
25.02,-0.1012134,-0.08667591,29.81049
25.04,-0.09376991,-0.07577027,31.01572
25.06,-0.08637963,-0.0648846,32.10032
25.08,-0.07900268,-0.05402555,33.06574
25.1,-0.07167898,-0.04318649,33.9132
25.12,-0.06436861,-0.03237072,34.64402
25.14,-0.05711149,-0.02156828,35.25922
25.16,-0.04984106,-0.01079246,35.75991
25.2,-0.03542005,0.01069925,36.42091
25.22,-0.02820288,0.02140849,36.58255
25.24,-0.02098571,0.03210441,36.63211
25.26,-0.01376854,0.04279367,36.56963
25.28,-0.006564693,0.05347961,36.39536
25.3,0.0006391587,0.06413225,36.10896
25.32,0.007856325,0.07478823,35.71054
25.34,0.01510012,0.08544087,35.19941
25.36,0.02234392,0.09608353,34.57499
25.38,0.02958772,0.1067229,33.83659
25.4,0.03687147,0.1173555,32.9835
25.42,0.04416853,0.1279949,32.01477
25.44,0.05151885,0.1386275,30.92927
25.46,0.05889581,0.1492635,29.72575
25.48,0.0662994,0.1598895,28.40304
